name,popularity,date_added,release_year,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_emotion
Baby Ko Bass Pasand Hai,57,2019-04-10 05:35:01+00:00,2016,"['Vishal-Shekhar', 'Vishal Dadlani', 'Shalmali Kholgade', 'Isheeta', 'Badshah', 'Irshad Kamil']",0.861,0.75,8.0,-6.657,1.0,0.0797,0.034,3.65e-05,0.0381,0.832,116.984,audio_features,7fllsOe1cV2pTBzdbkgrX7,spotify:track:7fllsOe1cV2pTBzdbkgrX7,https://api.spotify.com/v1/tracks/7fllsOe1cV2pTBzdbkgrX7,https://api.spotify.com/v1/audio-analysis/7fllsOe1cV2pTBzdbkgrX7,253205.0,4.0,happy
"Coca Cola (From ""Luka Chuppi"")",30,2019-04-10 05:35:11+00:00,2019,"['Tony Kakkar', 'Neha Kakkar', 'Young Desi']",0.721,0.867,0.0,-3.652,0.0,0.0903,0.12,0.00577,0.123,0.893,102.009,audio_features,4bKkdGBttnK4SYjT4zPC1U,spotify:track:4bKkdGBttnK4SYjT4zPC1U,https://api.spotify.com/v1/tracks/4bKkdGBttnK4SYjT4zPC1U,https://api.spotify.com/v1/audio-analysis/4bKkdGBttnK4SYjT4zPC1U,179225.0,4.0,happy
"Pani Da Rang Male (From ""Vicky Donor"")",0,2019-04-10 05:35:52+00:00,2012,['Ayushmann Khurrana'],0.679,0.622,4.0,-8.514,0.0,0.0328,0.272,6.52e-05,0.106,0.483,98.028,audio_features,6eTPyEkYUmDUFvNxJdNuOD,spotify:track:6eTPyEkYUmDUFvNxJdNuOD,https://api.spotify.com/v1/tracks/6eTPyEkYUmDUFvNxJdNuOD,https://api.spotify.com/v1/audio-analysis/6eTPyEkYUmDUFvNxJdNuOD,240787.0,4.0,happy
O Sanam,63,2019-04-10 05:36:06+00:00,1996,['Lucky Ali'],0.76,0.555,7.0,-10.165,1.0,0.0465,0.409,0.213,0.0822,0.52,98.066,audio_features,5oYRr51VatOtkFeEOursuZ,spotify:track:5oYRr51VatOtkFeEOursuZ,https://api.spotify.com/v1/tracks/5oYRr51VatOtkFeEOursuZ,https://api.spotify.com/v1/audio-analysis/5oYRr51VatOtkFeEOursuZ,223028.0,4.0,happy
Tu Hi Hai,63,2019-04-10 05:36:24+00:00,2016,"['Amit Trivedi', 'Arijit Singh']",0.707,0.501,4.0,-7.389,1.0,0.0372,0.387,1.81e-06,0.095,0.542,93.978,audio_features,5b9x5sRIzAgXQw0dhGORO1,spotify:track:5b9x5sRIzAgXQw0dhGORO1,https://api.spotify.com/v1/tracks/5b9x5sRIzAgXQw0dhGORO1,https://api.spotify.com/v1/audio-analysis/5b9x5sRIzAgXQw0dhGORO1,199644.0,4.0,happy
Tere Mere Saath,44,2019-04-10 05:36:32+00:00,2000,['Lucky Ali'],0.615,0.744,9.0,-6.176,1.0,0.0267,0.0508,0.252,0.309,0.715,90.036,audio_features,0ee11PpglgT26oqSiBHZjm,spotify:track:0ee11PpglgT26oqSiBHZjm,https://api.spotify.com/v1/tracks/0ee11PpglgT26oqSiBHZjm,https://api.spotify.com/v1/audio-analysis/0ee11PpglgT26oqSiBHZjm,272840.0,4.0,happy
"Love You Zindagi (From ""Dear Zindagi"")",43,2019-04-10 05:36:48+00:00,2016,"['Amit Trivedi', 'Jasleen Royal']",0.688,0.701,3.0,-7.505,1.0,0.0298,0.06,0.0301,0.271,0.385,110.019,audio_features,0tZMTCvEzXWz7AvjzIPf1H,spotify:track:0tZMTCvEzXWz7AvjzIPf1H,https://api.spotify.com/v1/tracks/0tZMTCvEzXWz7AvjzIPf1H,https://api.spotify.com/v1/audio-analysis/0tZMTCvEzXWz7AvjzIPf1H,232505.0,4.0,happy
Hangover,60,2019-04-10 05:37:51+00:00,2014,"['Salman Khan', 'Meet Bros Anjjan', 'Shreya Ghoshal']",0.675,0.669,6.0,-4.878,0.0,0.0359,0.412,0.0,0.21,0.618,90.027,audio_features,0mboVyI4R4MPH23yceAMz3,spotify:track:0mboVyI4R4MPH23yceAMz3,https://api.spotify.com/v1/tracks/0mboVyI4R4MPH23yceAMz3,https://api.spotify.com/v1/audio-analysis/0mboVyI4R4MPH23yceAMz3,375552.0,4.0,happy
"Daaru Desi (From ""Cocktail"")",0,2019-04-10 05:38:08+00:00,2012,"['Benny Dayal', 'Shalmali Kholgade', 'Pritam']",0.703,0.786,8.0,-6.779,0.0,0.0483,0.198,0.000712,0.101,0.647,93.987,audio_features,1R7ChEm1x3mGhDWXKnPSXn,spotify:track:1R7ChEm1x3mGhDWXKnPSXn,https://api.spotify.com/v1/tracks/1R7ChEm1x3mGhDWXKnPSXn,https://api.spotify.com/v1/audio-analysis/1R7ChEm1x3mGhDWXKnPSXn,269590.0,4.0,happy
Love You Zindagi,65,2019-04-10 05:39:03+00:00,2016,"['Amit Trivedi', 'Jasleen Royal']",0.688,0.701,3.0,-7.505,1.0,0.0298,0.06,0.0301,0.271,0.385,110.019,audio_features,6k3XXCE1ZzwevQlxf8dNaw,spotify:track:6k3XXCE1ZzwevQlxf8dNaw,https://api.spotify.com/v1/tracks/6k3XXCE1ZzwevQlxf8dNaw,https://api.spotify.com/v1/audio-analysis/6k3XXCE1ZzwevQlxf8dNaw,232505.0,4.0,happy
Sadka,55,2019-04-10 05:39:12+00:00,2010,"['Vishal-Shekhar', 'Suraj Jagan', 'Mahalakshmi Iyer']",0.678,0.547,7.0,-6.89,1.0,0.0286,0.232,0.000176,0.0785,0.579,143.892,audio_features,4dPeCbg2Op44s9kwyMS3ZT,spotify:track:4dPeCbg2Op44s9kwyMS3ZT,https://api.spotify.com/v1/tracks/4dPeCbg2Op44s9kwyMS3ZT,https://api.spotify.com/v1/audio-analysis/4dPeCbg2Op44s9kwyMS3ZT,343587.0,4.0,happy
Hey Ya !,60,2019-04-10 05:39:42+00:00,2010,"['Clinton Cerejo', 'Shankar Mahadevan', 'Loy Mendonsa']",0.799,0.588,7.0,-9.136,0.0,0.0302,0.184,2.68e-05,0.0788,0.789,115.087,audio_features,1qTh7hzjd361hjuzeaMFWK,spotify:track:1qTh7hzjd361hjuzeaMFWK,https://api.spotify.com/v1/tracks/1qTh7hzjd361hjuzeaMFWK,https://api.spotify.com/v1/audio-analysis/1qTh7hzjd361hjuzeaMFWK,254990.0,4.0,happy
,0,2019-04-10 05:40:37+00:00,0,[''],0.909,0.906,1.0,-3.701,1.0,0.206,0.09,1.25e-05,0.287,0.625,121.996,audio_features,7yn0E97MoGLBaW8mqIwqNr,spotify:track:7yn0E97MoGLBaW8mqIwqNr,https://api.spotify.com/v1/tracks/7yn0E97MoGLBaW8mqIwqNr,https://api.spotify.com/v1/audio-analysis/7yn0E97MoGLBaW8mqIwqNr,274701.0,4.0,happy
,0,2019-04-10 05:40:40+00:00,0,[''],0.803,0.791,0.0,-5.79,1.0,0.0889,0.195,0.00357,0.353,0.549,136.025,audio_features,6t9PSgWDhsWUPHXwcN6nob,spotify:track:6t9PSgWDhsWUPHXwcN6nob,https://api.spotify.com/v1/tracks/6t9PSgWDhsWUPHXwcN6nob,https://api.spotify.com/v1/audio-analysis/6t9PSgWDhsWUPHXwcN6nob,287429.0,4.0,happy
"You Are My Soniya (From ""Kabhi Khushi Kabhie Gham"")",49,2019-04-10 05:41:41+00:00,2011,"['Sandesh Shandilya', 'Sonu Nigam', 'Alka Yagnik']",0.853,0.785,8.0,-6.08,1.0,0.0619,0.29,0.0,0.0589,0.786,106.046,audio_features,0vt3DlLY9G276aK4p29yRT,spotify:track:0vt3DlLY9G276aK4p29yRT,https://api.spotify.com/v1/tracks/0vt3DlLY9G276aK4p29yRT,https://api.spotify.com/v1/audio-analysis/0vt3DlLY9G276aK4p29yRT,343613.0,4.0,happy
Tamma Tamma Again,63,2019-04-10 05:44:55+00:00,2017,"['Bappi Lahiri', 'Anuradha Paudwal', 'Badshah']",0.724,0.848,2.0,-4.724,1.0,0.0522,0.0787,9.16e-05,0.104,0.781,123.02,audio_features,5sqPE9h98DkO5ms20NUiUg,spotify:track:5sqPE9h98DkO5ms20NUiUg,https://api.spotify.com/v1/tracks/5sqPE9h98DkO5ms20NUiUg,https://api.spotify.com/v1/audio-analysis/5sqPE9h98DkO5ms20NUiUg,199265.0,4.0,happy
Balma,55,2019-04-10 05:47:01+00:00,2012,"['Shriram', 'Shreya Ghoshal']",0.746,0.779,9.0,-4.175,1.0,0.0429,0.189,0.00307,0.0923,0.767,117.891,audio_features,2AAYoDgYtx5WCAg7Axeg70,spotify:track:2AAYoDgYtx5WCAg7Axeg70,https://api.spotify.com/v1/tracks/2AAYoDgYtx5WCAg7Axeg70,https://api.spotify.com/v1/audio-analysis/2AAYoDgYtx5WCAg7Axeg70,227578.0,4.0,happy
Hookah Bar,70,2019-04-10 05:47:06+00:00,2012,"['Himesh Reshammiya', 'Vineet Singh', 'Aaman Trikha']",0.73,0.656,11.0,-5.07,1.0,0.0294,0.00797,0.00271,0.108,0.743,131.04,audio_features,4AoQVhME8Ko6LNm4lV2wwQ,spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/tracks/4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/audio-analysis/4AoQVhME8Ko6LNm4lV2wwQ,254351.0,4.0,happy
Mujhko Yaad Sataye Teri,60,2019-04-10 05:47:49+00:00,2006,['Himesh Reshammiya'],0.914,0.585,6.0,-10.459,0.0,0.126,0.019,9.65e-05,0.0503,0.53,110.981,audio_features,2KQaNLCXDauWnNuVr6tOi2,spotify:track:2KQaNLCXDauWnNuVr6tOi2,https://api.spotify.com/v1/tracks/2KQaNLCXDauWnNuVr6tOi2,https://api.spotify.com/v1/audio-analysis/2KQaNLCXDauWnNuVr6tOi2,279160.0,4.0,happy
Jhak Maar Ke,60,2019-04-10 05:50:35+00:00,2011,"['Pritam', 'Neeraj Shridhar', 'Harshdeep Kaur']",0.8,0.904,3.0,-5.101,1.0,0.0628,0.238,3.34e-06,0.107,0.714,95.04,audio_features,7pTYN6Gxy3MOibdXmkzc5V,spotify:track:7pTYN6Gxy3MOibdXmkzc5V,https://api.spotify.com/v1/tracks/7pTYN6Gxy3MOibdXmkzc5V,https://api.spotify.com/v1/audio-analysis/7pTYN6Gxy3MOibdXmkzc5V,233303.0,4.0,happy
Munni Badnaam,62,2019-04-10 05:50:41+00:00,2010,"['Mamta Sharma', 'Aishwarya']",0.696,0.95,1.0,-4.942,1.0,0.0963,0.0873,0.000345,0.0944,0.743,125.029,audio_features,6fORBVECjNDJ1gdq5uuoAz,spotify:track:6fORBVECjNDJ1gdq5uuoAz,https://api.spotify.com/v1/tracks/6fORBVECjNDJ1gdq5uuoAz,https://api.spotify.com/v1/audio-analysis/6fORBVECjNDJ1gdq5uuoAz,305017.0,4.0,happy
Hoth Rasiley,34,2019-04-10 05:51:07+00:00,2007,"['Shreya Ghoshal', 'Shankar Mahadevan', 'Anand Raj Anand']",0.707,0.926,1.0,-4.858,1.0,0.129,0.128,0.0,0.347,0.713,120.02,audio_features,3izROWhLULvOpYLUB4Qj1P,spotify:track:3izROWhLULvOpYLUB4Qj1P,https://api.spotify.com/v1/tracks/3izROWhLULvOpYLUB4Qj1P,https://api.spotify.com/v1/audio-analysis/3izROWhLULvOpYLUB4Qj1P,280253.0,4.0,happy
Kiya Kiya,42,2019-04-10 05:51:17+00:00,2007,"['Shweta Pandit', 'Anand Raj Anand']",0.702,0.897,11.0,-5.217,1.0,0.0329,0.11,4.81e-06,0.107,0.911,120.007,audio_features,0ni2c6UuZvT6RqKDma5RBH,spotify:track:0ni2c6UuZvT6RqKDma5RBH,https://api.spotify.com/v1/tracks/0ni2c6UuZvT6RqKDma5RBH,https://api.spotify.com/v1/audio-analysis/0ni2c6UuZvT6RqKDma5RBH,303987.0,4.0,happy
Matru Ki Bijlee Ka Mandola,34,2019-04-10 05:51:23+00:00,2012,"['Vishal Bhardwaj', 'Sukhwinder Singh', 'Ranjit Barot']",0.817,0.922,1.0,-6.999,1.0,0.0817,0.311,0.00388,0.0721,0.862,121.988,audio_features,0bHnzW0bxdghfzdX0BhDht,spotify:track:0bHnzW0bxdghfzdX0BhDht,https://api.spotify.com/v1/tracks/0bHnzW0bxdghfzdX0BhDht,https://api.spotify.com/v1/audio-analysis/0bHnzW0bxdghfzdX0BhDht,230787.0,4.0,happy
Chor Bazari,0,2019-04-10 05:52:04+00:00,2009,"['Neeraj Shridhar', 'Sunidhi Chauhan', 'Pritam']",0.824,0.757,11.0,-5.047,1.0,0.0744,0.368,0.000108,0.146,0.97,100.029,audio_features,0SxjmKamCaXEBwuQdiMxor,spotify:track:0SxjmKamCaXEBwuQdiMxor,https://api.spotify.com/v1/tracks/0SxjmKamCaXEBwuQdiMxor,https://api.spotify.com/v1/audio-analysis/0SxjmKamCaXEBwuQdiMxor,257440.0,4.0,happy
Kamariya,59,2019-04-10 05:52:50+00:00,2018,"['Lijo George', 'Dj Chetas', 'Darshan Raval']",0.337,0.963,7.0,-2.93,1.0,0.296,0.284,0.0,0.281,0.405,62.481,audio_features,5HJvDTnAaDWqhsE841I1QR,spotify:track:5HJvDTnAaDWqhsE841I1QR,https://api.spotify.com/v1/tracks/5HJvDTnAaDWqhsE841I1QR,https://api.spotify.com/v1/audio-analysis/5HJvDTnAaDWqhsE841I1QR,251640.0,4.0,happy
Aapka Kya Hoga (Dhanno),58,2019-04-10 05:55:20+00:00,2010,"['Mika Singh', 'Sunidhi Chauhan', 'Sajid Khan']",0.801,0.922,1.0,-6.562,1.0,0.114,0.0638,0.000627,0.349,0.788,110.042,audio_features,5ogIZnw2wGLe4i69uqmESi,spotify:track:5ogIZnw2wGLe4i69uqmESi,https://api.spotify.com/v1/tracks/5ogIZnw2wGLe4i69uqmESi,https://api.spotify.com/v1/audio-analysis/5ogIZnw2wGLe4i69uqmESi,307363.0,4.0,happy
Koi Kahe Kehta Rahe,61,2019-04-10 05:55:46+00:00,2001,"['Shankar Mahadevan', 'Shaan', 'KK']",0.749,0.734,1.0,-7.058,1.0,0.0594,0.00166,6.48e-06,0.108,0.652,131.975,audio_features,5zKRKQwLVBT1WDJE7XJrnm,spotify:track:5zKRKQwLVBT1WDJE7XJrnm,https://api.spotify.com/v1/tracks/5zKRKQwLVBT1WDJE7XJrnm,https://api.spotify.com/v1/audio-analysis/5zKRKQwLVBT1WDJE7XJrnm,346200.0,4.0,happy
Ek Garam Chai Ki Pyali,48,2019-04-10 05:56:29+00:00,2000,['Anu Malik'],0.794,0.771,5.0,-8.418,0.0,0.0921,0.224,1.18e-05,0.465,0.624,94.824,audio_features,708PMEzm020VA9DL6Rq8ip,spotify:track:708PMEzm020VA9DL6Rq8ip,https://api.spotify.com/v1/tracks/708PMEzm020VA9DL6Rq8ip,https://api.spotify.com/v1/audio-analysis/708PMEzm020VA9DL6Rq8ip,340947.0,4.0,happy
"Too Cheez Badi Hain (From ""Mohra"")",30,2019-04-10 05:56:58+00:00,2016,['Kavita Krishnamurthy'],0.692,0.875,8.0,-7.381,1.0,0.0571,0.545,5.78e-05,0.326,0.787,84.575,audio_features,6oH6iCyLvyVGQ7Ru7AGT11,spotify:track:6oH6iCyLvyVGQ7Ru7AGT11,https://api.spotify.com/v1/tracks/6oH6iCyLvyVGQ7Ru7AGT11,https://api.spotify.com/v1/audio-analysis/6oH6iCyLvyVGQ7Ru7AGT11,385853.0,4.0,happy
O O Jaane Jaana,66,2019-04-10 05:57:57+00:00,1998,['Kamaal Khan'],0.781,0.766,7.0,-8.728,1.0,0.0564,0.122,0.000104,0.121,0.798,106.193,audio_features,7fl15uWBpbKrzrmEm48ZyP,spotify:track:7fl15uWBpbKrzrmEm48ZyP,https://api.spotify.com/v1/tracks/7fl15uWBpbKrzrmEm48ZyP,https://api.spotify.com/v1/audio-analysis/7fl15uWBpbKrzrmEm48ZyP,345240.0,4.0,happy
"Poster Lagwa Do (From ""Luka Chuppi"")",40,2019-04-10 06:02:37+00:00,2019,"['Mika Singh', 'Sunanda Sharma', 'Nikhita Gandhi', 'White Noise Studios', 'Dilip Sen- Sameer Sen']",0.81,0.846,2.0,-4.451,1.0,0.0435,0.0454,9.14e-05,0.374,0.885,123.966,audio_features,5G1H1Im43gBwssOH8XlnNU,spotify:track:5G1H1Im43gBwssOH8XlnNU,https://api.spotify.com/v1/tracks/5G1H1Im43gBwssOH8XlnNU,https://api.spotify.com/v1/audio-analysis/5G1H1Im43gBwssOH8XlnNU,178847.0,4.0,happy
Swag Se Swagat,57,2019-04-10 06:03:31+00:00,2017,"['Vishal-Shekhar', 'Julius Packiam (Tiger Theme)', 'Vishal Dadlani', 'Neha Bhasin', 'Irshad Kamil']",0.825,0.559,1.0,-7.907,1.0,0.0722,0.0212,0.000689,0.205,0.207,105.957,audio_features,2AjGLmuZK1fu21n1IpB9RU,spotify:track:2AjGLmuZK1fu21n1IpB9RU,https://api.spotify.com/v1/tracks/2AjGLmuZK1fu21n1IpB9RU,https://api.spotify.com/v1/audio-analysis/2AjGLmuZK1fu21n1IpB9RU,235944.0,4.0,happy
"Gazab Ka Hai Din (From ""Dil Juunglee"")",54,2019-04-10 06:03:41+00:00,2018,"['Jubin Nautiyal', 'Prakriti Kakar', 'Tanishk Bagchi', 'Anand-Milind']",0.325,0.421,2.0,-8.636,1.0,0.0561,0.659,4.46e-06,0.0825,0.204,170.363,audio_features,0lpDlWrV0Cw3eGGvPU6d3R,spotify:track:0lpDlWrV0Cw3eGGvPU6d3R,https://api.spotify.com/v1/tracks/0lpDlWrV0Cw3eGGvPU6d3R,https://api.spotify.com/v1/audio-analysis/0lpDlWrV0Cw3eGGvPU6d3R,236325.0,4.0,happy
Masakali,65,2019-04-10 06:04:09+00:00,2009,['Mohit Chauhan'],0.678,0.622,5.0,-7.988,0.0,0.0695,0.138,2.32e-06,0.122,0.535,100.005,audio_features,5iyNH1Dmxif1k4Nl1gMeuh,spotify:track:5iyNH1Dmxif1k4Nl1gMeuh,https://api.spotify.com/v1/tracks/5iyNH1Dmxif1k4Nl1gMeuh,https://api.spotify.com/v1/audio-analysis/5iyNH1Dmxif1k4Nl1gMeuh,288647.0,4.0,happy
Genda Phool,62,2019-04-10 06:04:14+00:00,2009,['Rekha Bhardwaj'],0.734,0.355,10.0,-10.605,0.0,0.083,0.296,0.000135,0.124,0.584,193.922,audio_features,15Vuw407y6UWIPUfGrpJ1e,spotify:track:15Vuw407y6UWIPUfGrpJ1e,https://api.spotify.com/v1/tracks/15Vuw407y6UWIPUfGrpJ1e,https://api.spotify.com/v1/audio-analysis/15Vuw407y6UWIPUfGrpJ1e,168240.0,4.0,happy
,0,2019-04-10 06:04:38+00:00,0,[''],0.82,0.907,7.0,-4.517,1.0,0.0607,0.655,4.85e-05,0.0816,0.834,126.062,audio_features,4c8erEn1DjLoDp0CRLkNnq,spotify:track:4c8erEn1DjLoDp0CRLkNnq,https://api.spotify.com/v1/tracks/4c8erEn1DjLoDp0CRLkNnq,https://api.spotify.com/v1/audio-analysis/4c8erEn1DjLoDp0CRLkNnq,194762.0,4.0,happy
"Jaane Kyun (From ""Dostana"")",42,2019-04-10 06:05:26+00:00,2013,"['Vishal-Shekhar', 'Vishal Dadlani']",0.778,0.812,4.0,-8.561,0.0,0.046,0.0573,8.28e-06,0.243,0.791,99.962,audio_features,4w90JoFrkoYfxe4S8DWD7T,spotify:track:4w90JoFrkoYfxe4S8DWD7T,https://api.spotify.com/v1/tracks/4w90JoFrkoYfxe4S8DWD7T,https://api.spotify.com/v1/audio-analysis/4w90JoFrkoYfxe4S8DWD7T,277987.0,4.0,happy
Chalti Hai Kya 9 Se 12,55,2019-04-10 06:07:43+00:00,2017,"['Dev Negi', 'Neha Kakkar']",0.804,0.887,7.0,-5.169,0.0,0.0418,0.0355,1.01e-06,0.212,0.915,126.011,audio_features,06wmFmUzR15wlWpjTYwVTr,spotify:track:06wmFmUzR15wlWpjTYwVTr,https://api.spotify.com/v1/tracks/06wmFmUzR15wlWpjTYwVTr,https://api.spotify.com/v1/audio-analysis/06wmFmUzR15wlWpjTYwVTr,261005.0,4.0,happy
Lift Teri Bandh Hai,38,2019-04-10 06:07:50+00:00,2017,"['Anu Malik', 'Neha Kakkar']",0.829,0.76,1.0,-5.552,1.0,0.106,0.0116,1.04e-05,0.336,0.773,107.01,audio_features,02ChyNqDE1nEJacyj2i2eQ,spotify:track:02ChyNqDE1nEJacyj2i2eQ,https://api.spotify.com/v1/tracks/02ChyNqDE1nEJacyj2i2eQ,https://api.spotify.com/v1/audio-analysis/02ChyNqDE1nEJacyj2i2eQ,204550.0,4.0,happy
,0,2019-04-10 06:09:10+00:00,0,[''],0.63,0.729,6.0,-4.93,1.0,0.0287,0.123,8e-06,0.0786,0.44,127.919,audio_features,0zHZSO80CTxNtvtRhveHRJ,spotify:track:0zHZSO80CTxNtvtRhveHRJ,https://api.spotify.com/v1/tracks/0zHZSO80CTxNtvtRhveHRJ,https://api.spotify.com/v1/audio-analysis/0zHZSO80CTxNtvtRhveHRJ,234737.0,4.0,happy
Ainvayi Ainvayi,63,2019-04-10 06:15:55+00:00,2010,"['Salim–Sulaiman', 'Salim Merchant', 'Sunidhi Chauhan', 'Amitabh Bhattacharya']",0.689,0.742,3.0,-7.571,0.0,0.0413,0.0339,0.0046,0.0928,0.876,155.986,audio_features,74AqVxZ3oXwJ8olHssBUG3,spotify:track:74AqVxZ3oXwJ8olHssBUG3,https://api.spotify.com/v1/tracks/74AqVxZ3oXwJ8olHssBUG3,https://api.spotify.com/v1/audio-analysis/74AqVxZ3oXwJ8olHssBUG3,267624.0,4.0,happy
Gal Mitthi Mitthi,60,2019-04-10 06:15:59+00:00,2010,"['Amit Trivedi', 'Tochi Raina']",0.906,0.699,0.0,-5.526,1.0,0.0462,0.13,0.0165,0.178,0.938,129.946,audio_features,4J9n7thOdqi8gxRGNyQoVC,spotify:track:4J9n7thOdqi8gxRGNyQoVC,https://api.spotify.com/v1/tracks/4J9n7thOdqi8gxRGNyQoVC,https://api.spotify.com/v1/audio-analysis/4J9n7thOdqi8gxRGNyQoVC,255907.0,4.0,happy
Bang Bang,0,2019-04-10 06:16:14+00:00,2014,"['Vishal-Shekhar', 'Benny Dayal', 'Neeti Mohan']",0.703,0.678,4.0,-8.644,0.0,0.0417,0.0478,7.02e-05,0.496,0.694,120.051,audio_features,5R7HpWXej6SiCrd9YJsC5g,spotify:track:5R7HpWXej6SiCrd9YJsC5g,https://api.spotify.com/v1/tracks/5R7HpWXej6SiCrd9YJsC5g,https://api.spotify.com/v1/audio-analysis/5R7HpWXej6SiCrd9YJsC5g,320000.0,4.0,happy
Ude Dil Befikre,60,2019-04-10 06:16:18+00:00,2016,"['Vishal-Shekhar', 'Benny Dayal', 'Jaideep Sahni']",0.704,0.952,0.0,-2.331,0.0,0.0333,0.0408,0.0,0.335,0.902,106.99,audio_features,0hgTkEDY9oIG5DPKN39KHP,spotify:track:0hgTkEDY9oIG5DPKN39KHP,https://api.spotify.com/v1/tracks/0hgTkEDY9oIG5DPKN39KHP,https://api.spotify.com/v1/audio-analysis/0hgTkEDY9oIG5DPKN39KHP,231327.0,4.0,happy
Badtameez Dil,67,2019-04-10 06:16:36+00:00,2013,"['Pritam', 'Benny Dayal', 'Shefali Alvares']",0.806,0.932,2.0,-2.228,0.0,0.0684,0.24,0.0,0.216,0.792,106.021,audio_features,4eu27jAU2bbnyHUC3G75U8,spotify:track:4eu27jAU2bbnyHUC3G75U8,https://api.spotify.com/v1/tracks/4eu27jAU2bbnyHUC3G75U8,https://api.spotify.com/v1/audio-analysis/4eu27jAU2bbnyHUC3G75U8,252760.0,4.0,happy
,0,2019-04-10 06:16:41+00:00,0,[''],0.801,0.856,0.0,-4.233,1.0,0.065,0.0984,6.62e-05,0.228,0.919,106.026,audio_features,5CSEaABQkS1hoLza0IpK2r,spotify:track:5CSEaABQkS1hoLza0IpK2r,https://api.spotify.com/v1/tracks/5CSEaABQkS1hoLza0IpK2r,https://api.spotify.com/v1/audio-analysis/5CSEaABQkS1hoLza0IpK2r,187006.0,4.0,happy
Iski Uski,54,2019-04-10 06:16:52+00:00,2014,"['Akriti Kakar', 'Shahid Mallya']",0.761,0.945,0.0,-6.089,1.0,0.0414,0.169,0.000148,0.0692,0.965,135.011,audio_features,0ON0JdGgRTVcCInt8j6eod,spotify:track:0ON0JdGgRTVcCInt8j6eod,https://api.spotify.com/v1/tracks/0ON0JdGgRTVcCInt8j6eod,https://api.spotify.com/v1/audio-analysis/0ON0JdGgRTVcCInt8j6eod,254407.0,4.0,happy
"High Heels Te Nachche (From ""Ki & Ka"")",41,2019-04-10 06:17:35+00:00,2017,"['Meet Bros.', 'Yo Yo Honey Singh', 'Jaz Dhami', 'Aditi Singh Sharma']",0.796,0.85,1.0,-3.641,1.0,0.203,0.0992,0.0,0.129,0.559,136.03,audio_features,4Qj8u8NFQ9wGqtr4vdpJn3,spotify:track:4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/tracks/4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/audio-analysis/4Qj8u8NFQ9wGqtr4vdpJn3,212116.0,4.0,happy
Balam Pichkari,71,2019-04-10 06:17:40+00:00,2013,"['Pritam', 'Vishal Dadlani', 'Shalmali Kholgade']",0.732,0.944,0.0,-4.115,1.0,0.09,0.209,0.0,0.401,0.957,120.02,audio_features,18e3XXYCv4Tx8uUl1mP3CN,spotify:track:18e3XXYCv4Tx8uUl1mP3CN,https://api.spotify.com/v1/tracks/18e3XXYCv4Tx8uUl1mP3CN,https://api.spotify.com/v1/audio-analysis/18e3XXYCv4Tx8uUl1mP3CN,288903.0,4.0,happy
Abhi Toh Party Shuru Hui Hai,58,2019-04-10 06:17:48+00:00,2014,"['Badshah', 'Aastha Gill']",0.806,0.815,3.0,-5.373,0.0,0.0599,0.0081,2.35e-05,0.586,0.678,129.999,audio_features,0rUN8ascPVT9iiLzC5ocPw,spotify:track:0rUN8ascPVT9iiLzC5ocPw,https://api.spotify.com/v1/tracks/0rUN8ascPVT9iiLzC5ocPw,https://api.spotify.com/v1/audio-analysis/0rUN8ascPVT9iiLzC5ocPw,179912.0,4.0,happy
"Twist (From ""Love Aaj Kal"")",0,2019-04-10 06:17:51+00:00,2009,['Neeraj Shridhar'],0.721,0.944,7.0,-4.995,1.0,0.142,0.0393,5.86e-05,0.0747,0.728,109.014,audio_features,2W94YEMyahGhIrsjx35dVQ,spotify:track:2W94YEMyahGhIrsjx35dVQ,https://api.spotify.com/v1/tracks/2W94YEMyahGhIrsjx35dVQ,https://api.spotify.com/v1/audio-analysis/2W94YEMyahGhIrsjx35dVQ,299440.0,4.0,happy
Mast Kalandar,55,2019-04-10 06:18:03+00:00,2007,"['Saleem Shahzada', 'Rehan Khan', 'Shankar Mahadevan', 'Sajid Khan']",0.757,0.896,1.0,-5.983,0.0,0.0474,0.0773,0.00364,0.192,0.79,104.013,audio_features,3V3qab2wyi5LjGLjvbV4fD,spotify:track:3V3qab2wyi5LjGLjvbV4fD,https://api.spotify.com/v1/tracks/3V3qab2wyi5LjGLjvbV4fD,https://api.spotify.com/v1/audio-analysis/3V3qab2wyi5LjGLjvbV4fD,345788.0,4.0,happy
