name,popularity,date_added,release_year,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_emotion
Bin Tere,64,2019-11-11 21:17:55+00:00,2010.0,"['Vishal-Shekhar', 'Shafqat Amanat Ali', 'Sunidhi Chauhan']",0.585,0.698,9.0,-6.261,1.0,0.0392,0.42,3.59e-06,0.363,0.621,139.831,audio_features,3bZPdEskcnMdepwCaDSJRl,spotify:track:3bZPdEskcnMdepwCaDSJRl,https://api.spotify.com/v1/tracks/3bZPdEskcnMdepwCaDSJRl,https://api.spotify.com/v1/audio-analysis/3bZPdEskcnMdepwCaDSJRl,330360.0,4.0,sad
Yaadein,34,2023-01-24 10:47:34+00:00,2022.0,"['Rahul Sathu', 'Prince Sharma']",0.781,0.524,4.0,-8.373,0.0,0.217,0.681,0.00123,0.103,0.169,96.003,audio_features,6lOmdtPruC3mOJhlydREwT,spotify:track:6lOmdtPruC3mOJhlydREwT,https://api.spotify.com/v1/tracks/6lOmdtPruC3mOJhlydREwT,https://api.spotify.com/v1/audio-analysis/6lOmdtPruC3mOJhlydREwT,152500.0,4.0,sad
,0,2019-11-11 21:18:41+00:00,0.0,[''],0.391,0.644,6.0,-6.97,0.0,0.0366,0.269,0.0,0.0976,0.439,184.105,audio_features,72ZOE09GdMde5xk9Q4jtHK,spotify:track:72ZOE09GdMde5xk9Q4jtHK,https://api.spotify.com/v1/tracks/72ZOE09GdMde5xk9Q4jtHK,https://api.spotify.com/v1/audio-analysis/72ZOE09GdMde5xk9Q4jtHK,261996.0,4.0,sad
,0,2019-11-11 21:20:00+00:00,0.0,[''],0.527,0.525,1.0,-8.106,1.0,0.0337,0.876,1.41e-05,0.172,0.257,99.638,audio_features,35P2Xal9x3GAdOHytyEUFe,spotify:track:35P2Xal9x3GAdOHytyEUFe,https://api.spotify.com/v1/tracks/35P2Xal9x3GAdOHytyEUFe,https://api.spotify.com/v1/audio-analysis/35P2Xal9x3GAdOHytyEUFe,351588.0,4.0,sad
"Jeena Jeena (From ""Badlapur"")",0,2019-11-11 21:21:12+00:00,2015.0,['Atif Aslam'],0.677,0.318,5.0,-9.196,1.0,0.028,0.775,0.0,0.118,0.585,104.983,audio_features,5ZhKD46Q7mhsl0awl7ZMJc,spotify:track:5ZhKD46Q7mhsl0awl7ZMJc,https://api.spotify.com/v1/tracks/5ZhKD46Q7mhsl0awl7ZMJc,https://api.spotify.com/v1/audio-analysis/5ZhKD46Q7mhsl0awl7ZMJc,228969.0,4.0,sad
Abhi Mujh Mein Kahin,65,2019-11-11 21:21:13+00:00,2011.0,"['Ajay-Atul', 'Sonu Nigam']",0.334,0.387,2.0,-9.483,1.0,0.0332,0.755,3.94e-05,0.113,0.42,129.959,audio_features,73y649QhnXdcm6fRdvfraO,spotify:track:73y649QhnXdcm6fRdvfraO,https://api.spotify.com/v1/tracks/73y649QhnXdcm6fRdvfraO,https://api.spotify.com/v1/audio-analysis/73y649QhnXdcm6fRdvfraO,364787.0,1.0,sad
"Banjaara (From ""Ek Villain"")",64,2019-11-11 21:21:17+00:00,2017.0,['Mohammed Irfan'],0.657,0.489,1.0,-6.829,0.0,0.0306,0.713,0.0,0.124,0.399,116.0,audio_features,2S6N9pbnkhQRyAx80HmF79,spotify:track:2S6N9pbnkhQRyAx80HmF79,https://api.spotify.com/v1/tracks/2S6N9pbnkhQRyAx80HmF79,https://api.spotify.com/v1/audio-analysis/2S6N9pbnkhQRyAx80HmF79,336567.0,4.0,sad
"Tera Chehra (From ""Sanam Teri Kasam"")",0,2019-11-11 21:21:57+00:00,2016.0,['Arijit Singh'],0.706,0.715,1.0,-4.143,1.0,0.0311,0.439,2.95e-06,0.0919,0.226,118.971,audio_features,6scAzfVRotuyZgGw8RRTN9,spotify:track:6scAzfVRotuyZgGw8RRTN9,https://api.spotify.com/v1/tracks/6scAzfVRotuyZgGw8RRTN9,https://api.spotify.com/v1/audio-analysis/6scAzfVRotuyZgGw8RRTN9,274000.0,4.0,sad
"Sanam Teri Kasam (Reprise) (From ""Sanam Teri Kasam"")",0,2019-11-11 21:22:17+00:00,2016.0,"['Mohammed Irfan', 'Palak Muchhal']",0.599,0.506,0.0,-6.646,0.0,0.0335,0.318,0.0,0.123,0.283,149.847,audio_features,2igMMUJSEqiFZqwu2b4SGz,spotify:track:2igMMUJSEqiFZqwu2b4SGz,https://api.spotify.com/v1/tracks/2igMMUJSEqiFZqwu2b4SGz,https://api.spotify.com/v1/audio-analysis/2igMMUJSEqiFZqwu2b4SGz,296007.0,4.0,sad
"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",58,2019-11-11 21:23:05+00:00,2016.0,['Palak Muchhal'],0.531,0.431,2.0,-8.937,0.0,0.037,0.868,2.47e-05,0.127,0.19,107.99,audio_features,5b7u3idwfY2LyqMQlCwscm,spotify:track:5b7u3idwfY2LyqMQlCwscm,https://api.spotify.com/v1/tracks/5b7u3idwfY2LyqMQlCwscm,https://api.spotify.com/v1/audio-analysis/5b7u3idwfY2LyqMQlCwscm,241449.0,4.0,sad
Sunn Raha Hai,70,2019-11-11 21:23:08+00:00,2013.0,['Ankit Tiwari'],0.394,0.641,0.0,-6.493,0.0,0.0312,0.276,0.0,0.0958,0.335,81.932,audio_features,5PvwPy5eRO8BPwpRzCHK3D,spotify:track:5PvwPy5eRO8BPwpRzCHK3D,https://api.spotify.com/v1/tracks/5PvwPy5eRO8BPwpRzCHK3D,https://api.spotify.com/v1/audio-analysis/5PvwPy5eRO8BPwpRzCHK3D,390223.0,4.0,sad
O Saathi,72,2019-11-11 21:25:19+00:00,2018.0,"['Atif Aslam', 'Arko']",0.481,0.496,8.0,-7.421,1.0,0.0262,0.588,0.0,0.132,0.453,89.839,audio_features,6fScgF2Y63ScU73nYju0ny,spotify:track:6fScgF2Y63ScU73nYju0ny,https://api.spotify.com/v1/tracks/6fScgF2Y63ScU73nYju0ny,https://api.spotify.com/v1/audio-analysis/6fScgF2Y63ScU73nYju0ny,251819.0,4.0,sad
"Roke Na Ruke Naina (From ""Badrinath Ki Dulhania"")",44,2019-11-11 21:27:18+00:00,2018.0,['Arijit Singh'],0.503,0.381,9.0,-9.31,1.0,0.0283,0.722,1.15e-05,0.154,0.263,80.658,audio_features,6jzUvO5F2fnOvYqCTMd5U1,spotify:track:6jzUvO5F2fnOvYqCTMd5U1,https://api.spotify.com/v1/tracks/6jzUvO5F2fnOvYqCTMd5U1,https://api.spotify.com/v1/audio-analysis/6jzUvO5F2fnOvYqCTMd5U1,278402.0,4.0,sad
Ghar Se Nikalte Hi,56,2019-11-11 21:34:25+00:00,2018.0,"['Amaal Mallik', 'Armaan Malik', 'Kunaal Vermaa']",0.591,0.462,5.0,-9.77,1.0,0.0281,0.64,6.44e-05,0.108,0.323,114.02,audio_features,1Dw8GkFpFjUpNTUpfF5lee,spotify:track:1Dw8GkFpFjUpNTUpfF5lee,https://api.spotify.com/v1/tracks/1Dw8GkFpFjUpNTUpfF5lee,https://api.spotify.com/v1/audio-analysis/1Dw8GkFpFjUpNTUpfF5lee,282687.0,4.0,sad
Aaj Jaane Ki Zid Na Karo,29,2019-11-11 23:45:15+00:00,2018.0,['Rahul Jain'],0.586,0.282,6.0,-13.436,1.0,0.0266,0.358,0.0,0.182,0.272,102.495,audio_features,6SMwn076ePBs1zkyAdgoUq,spotify:track:6SMwn076ePBs1zkyAdgoUq,https://api.spotify.com/v1/tracks/6SMwn076ePBs1zkyAdgoUq,https://api.spotify.com/v1/audio-analysis/6SMwn076ePBs1zkyAdgoUq,213951.0,3.0,sad
,0,2019-11-12 00:19:30+00:00,0.0,[''],0.584,0.188,4.0,-10.067,1.0,0.0314,0.945,0.0,0.0871,0.393,144.068,audio_features,6bY2lEYwgJRnoPWWT1Hld9,spotify:track:6bY2lEYwgJRnoPWWT1Hld9,https://api.spotify.com/v1/tracks/6bY2lEYwgJRnoPWWT1Hld9,https://api.spotify.com/v1/audio-analysis/6bY2lEYwgJRnoPWWT1Hld9,217000.0,4.0,sad
Bewajah,0,2019-11-12 06:30:29+00:00,2016.0,['Himesh Reshammiya'],0.545,0.678,4.0,-5.2,1.0,0.0358,0.426,0.0,0.194,0.23,143.965,audio_features,4OniQc8EwbqQnOeP2hhQpY,spotify:track:4OniQc8EwbqQnOeP2hhQpY,https://api.spotify.com/v1/tracks/4OniQc8EwbqQnOeP2hhQpY,https://api.spotify.com/v1/audio-analysis/4OniQc8EwbqQnOeP2hhQpY,308000.0,4.0,sad
Zindagi Kuch Toh Bata (Reprise),63,2019-11-12 06:32:48+00:00,2015.0,"['Pritam', 'Jubin Nautiyal']",0.528,0.615,5.0,-7.118,1.0,0.0372,0.491,0.000111,0.104,0.225,123.988,audio_features,6TGX01ExmdHyOG72fqUU3Q,spotify:track:6TGX01ExmdHyOG72fqUU3Q,https://api.spotify.com/v1/tracks/6TGX01ExmdHyOG72fqUU3Q,https://api.spotify.com/v1/audio-analysis/6TGX01ExmdHyOG72fqUU3Q,258879.0,4.0,sad
,0,2019-11-12 06:34:37+00:00,0.0,[''],0.57,0.55,10.0,-8.343,1.0,0.035,0.524,3.73e-05,0.0921,0.435,117.999,audio_features,6vo7Y1iWyZvpjvFbf6BiZ5,spotify:track:6vo7Y1iWyZvpjvFbf6BiZ5,https://api.spotify.com/v1/tracks/6vo7Y1iWyZvpjvFbf6BiZ5,https://api.spotify.com/v1/audio-analysis/6vo7Y1iWyZvpjvFbf6BiZ5,311186.0,4.0,sad
Tu Jo Mila,63,2019-11-12 06:35:18+00:00,2015.0,"['Pritam', 'KK']",0.576,0.591,0.0,-7.725,1.0,0.0332,0.795,6.85e-05,0.266,0.478,124.013,audio_features,7txLCGOXyDlDXTjtR1Sk4v,spotify:track:7txLCGOXyDlDXTjtR1Sk4v,https://api.spotify.com/v1/tracks/7txLCGOXyDlDXTjtR1Sk4v,https://api.spotify.com/v1/audio-analysis/7txLCGOXyDlDXTjtR1Sk4v,242864.0,4.0,sad
Banjaara,65,2019-11-12 06:35:52+00:00,2014.0,['Mohammed Irfan'],0.657,0.489,1.0,-6.829,0.0,0.0306,0.713,0.0,0.124,0.399,116.0,audio_features,4eFnk661RcdOuH9ajiTO3j,spotify:track:4eFnk661RcdOuH9ajiTO3j,https://api.spotify.com/v1/tracks/4eFnk661RcdOuH9ajiTO3j,https://api.spotify.com/v1/audio-analysis/4eFnk661RcdOuH9ajiTO3j,336567.0,4.0,sad
Do Pal,59,2019-11-12 06:36:01+00:00,2004.0,"['Madan Mohan', 'Lata Mangeshkar', 'Sonu Nigam', 'Javed Akhtar']",0.247,0.556,11.0,-7.514,1.0,0.0376,0.635,0.000436,0.146,0.371,168.823,audio_features,7fyIuR4aaWb6iltlAoSkxF,spotify:track:7fyIuR4aaWb6iltlAoSkxF,https://api.spotify.com/v1/tracks/7fyIuR4aaWb6iltlAoSkxF,https://api.spotify.com/v1/audio-analysis/7fyIuR4aaWb6iltlAoSkxF,265927.0,4.0,sad
Bhula Dena,65,2019-11-12 06:36:09+00:00,2013.0,['Mustafa Zahid'],0.515,0.508,4.0,-6.66,0.0,0.0297,0.633,0.0,0.203,0.235,131.731,audio_features,0WNCYgCd33LnBnw22WFuq8,spotify:track:0WNCYgCd33LnBnw22WFuq8,https://api.spotify.com/v1/tracks/0WNCYgCd33LnBnw22WFuq8,https://api.spotify.com/v1/audio-analysis/0WNCYgCd33LnBnw22WFuq8,240723.0,4.0,sad
Allah Waariyan,63,2019-11-12 06:36:20+00:00,2013.0,['Shafqat Amanat Ali'],0.483,0.781,4.0,-5.926,1.0,0.0445,0.349,0.0,0.126,0.801,83.782,audio_features,6YYVzVapUF3UnZQ0igasl3,spotify:track:6YYVzVapUF3UnZQ0igasl3,https://api.spotify.com/v1/tracks/6YYVzVapUF3UnZQ0igasl3,https://api.spotify.com/v1/audio-analysis/6YYVzVapUF3UnZQ0igasl3,314522.0,4.0,sad
Kal Ho Naa Ho - Sad,46,2019-11-12 06:36:35+00:00,2003.0,"['Shankar-Ehsaan-Loy', 'Alka Yagnik', 'Richa Sharma', 'Sonu Nigam']",0.585,0.467,10.0,-7.957,1.0,0.0307,0.347,0.000201,0.0878,0.354,77.985,audio_features,4lUCGBxMfX94HYiSz9xjMy,spotify:track:4lUCGBxMfX94HYiSz9xjMy,https://api.spotify.com/v1/tracks/4lUCGBxMfX94HYiSz9xjMy,https://api.spotify.com/v1/audio-analysis/4lUCGBxMfX94HYiSz9xjMy,335160.0,4.0,sad
,0,2019-11-12 06:37:08+00:00,0.0,[''],0.682,0.337,5.0,-8.565,1.0,0.0283,0.767,0.0,0.121,0.542,105.001,audio_features,1Dd85Y3Qa4nH4yOAIh7HlY,spotify:track:1Dd85Y3Qa4nH4yOAIh7HlY,https://api.spotify.com/v1/tracks/1Dd85Y3Qa4nH4yOAIh7HlY,https://api.spotify.com/v1/audio-analysis/1Dd85Y3Qa4nH4yOAIh7HlY,228990.0,4.0,sad
,0,2019-11-12 06:37:28+00:00,0.0,[''],0.581,0.424,8.0,-6.616,1.0,0.0269,0.723,0.0,0.101,0.352,98.936,audio_features,0LRcXYhaWLqbs1wvSV0o9u,spotify:track:0LRcXYhaWLqbs1wvSV0o9u,https://api.spotify.com/v1/tracks/0LRcXYhaWLqbs1wvSV0o9u,https://api.spotify.com/v1/audio-analysis/0LRcXYhaWLqbs1wvSV0o9u,217992.0,4.0,sad
Milne Hai Mujhse Aayi,65,2019-11-12 06:37:39+00:00,2013.0,['Arijit Singh'],0.515,0.707,11.0,-5.467,0.0,0.0426,0.0357,0.0,0.134,0.304,143.752,audio_features,2iGnFW7m517taq3AJIE6DK,spotify:track:2iGnFW7m517taq3AJIE6DK,https://api.spotify.com/v1/tracks/2iGnFW7m517taq3AJIE6DK,https://api.spotify.com/v1/audio-analysis/2iGnFW7m517taq3AJIE6DK,295798.0,4.0,sad
"Bekhayali (From ""Kabir Singh"")",69,2019-11-12 06:42:36+00:00,2019.0,"['Sachet Tandon', 'Sachet-Parampara']",0.308,0.585,9.0,-5.18,0.0,0.0428,0.45,0.0,0.319,0.345,171.843,audio_features,1feANd8EfcDP5UqSvbheM3,spotify:track:1feANd8EfcDP5UqSvbheM3,https://api.spotify.com/v1/tracks/1feANd8EfcDP5UqSvbheM3,https://api.spotify.com/v1/audio-analysis/1feANd8EfcDP5UqSvbheM3,371791.0,3.0,sad
Tera Yaar Hoon Main,66,2019-11-12 06:57:17+00:00,2018.0,"['Rochak Kohli', 'Arijit Singh']",0.559,0.541,10.0,-5.525,1.0,0.0313,0.34,4.66e-06,0.102,0.309,83.978,audio_features,4ZTx87kAgEwlPMzoojFZWg,spotify:track:4ZTx87kAgEwlPMzoojFZWg,https://api.spotify.com/v1/tracks/4ZTx87kAgEwlPMzoojFZWg,https://api.spotify.com/v1/audio-analysis/4ZTx87kAgEwlPMzoojFZWg,264806.0,4.0,sad
"Humnava (From ""Hamari Adhuri Kahani"")",60,2019-11-12 06:58:28+00:00,2015.0,"['Mithoon', 'Papon']",0.341,0.478,4.0,-7.201,0.0,0.041,0.781,2.07e-05,0.147,0.276,199.435,audio_features,4wqyrrwu6HCZWqdbOx53JX,spotify:track:4wqyrrwu6HCZWqdbOx53JX,https://api.spotify.com/v1/tracks/4wqyrrwu6HCZWqdbOx53JX,https://api.spotify.com/v1/audio-analysis/4wqyrrwu6HCZWqdbOx53JX,328854.0,4.0,sad
,0,2019-11-12 07:17:43+00:00,0.0,[''],0.449,0.421,4.0,-8.92,1.0,0.0272,0.387,0.000108,0.11,0.203,163.747,audio_features,3hp6JfJIxkv3sl7E6p7DQj,spotify:track:3hp6JfJIxkv3sl7E6p7DQj,https://api.spotify.com/v1/tracks/3hp6JfJIxkv3sl7E6p7DQj,https://api.spotify.com/v1/audio-analysis/3hp6JfJIxkv3sl7E6p7DQj,283070.0,3.0,sad
,0,2019-11-12 07:19:56+00:00,0.0,[''],0.695,0.351,7.0,-9.92,0.0,0.0406,0.265,2.09e-06,0.111,0.113,124.001,audio_features,7jvk8xmmSANi6qpKoLXtQG,spotify:track:7jvk8xmmSANi6qpKoLXtQG,https://api.spotify.com/v1/tracks/7jvk8xmmSANi6qpKoLXtQG,https://api.spotify.com/v1/audio-analysis/7jvk8xmmSANi6qpKoLXtQG,229408.0,4.0,sad
"Tere Mere (From ""Chef"")",57,2019-11-12 07:24:27+00:00,2017.0,"['Armaan Malik', 'Amaal Mallik']",0.373,0.672,4.0,-5.797,1.0,0.0326,0.154,4.28e-05,0.321,0.47,84.503,audio_features,4lBO4Q7Pa816Mk3ptYcYUz,spotify:track:4lBO4Q7Pa816Mk3ptYcYUz,https://api.spotify.com/v1/tracks/4lBO4Q7Pa816Mk3ptYcYUz,https://api.spotify.com/v1/audio-analysis/4lBO4Q7Pa816Mk3ptYcYUz,343544.0,4.0,sad
Hasi - Male Version,72,2019-11-12 07:29:22+00:00,2015.0,"['Ami Mishra', 'Kunaal Vermaa']",0.296,0.581,6.0,-5.945,0.0,0.0338,0.433,0.0,0.0577,0.231,147.935,audio_features,32765xcLM1fd6wQIpkN9A0,spotify:track:32765xcLM1fd6wQIpkN9A0,https://api.spotify.com/v1/tracks/32765xcLM1fd6wQIpkN9A0,https://api.spotify.com/v1/audio-analysis/32765xcLM1fd6wQIpkN9A0,272669.0,4.0,sad
O Re Piya,70,2019-11-12 07:37:31+00:00,2007.0,"['Salim–Sulaiman', 'Rahat Fateh Ali Khan', 'Jaideep Sahni']",0.586,0.532,11.0,-8.837,0.0,0.0328,0.779,0.000565,0.124,0.494,99.994,audio_features,7cWnks0lsRtpAi87COOiXK,spotify:track:7cWnks0lsRtpAi87COOiXK,https://api.spotify.com/v1/tracks/7cWnks0lsRtpAi87COOiXK,https://api.spotify.com/v1/audio-analysis/7cWnks0lsRtpAi87COOiXK,379768.0,4.0,sad
Tune Jo Na Kaha,66,2019-11-12 07:40:03+00:00,2009.0,"['Pritam', 'Mohit Chauhan', 'Sandeep Shrivastava', 'Pankaj Awasthi']",0.314,0.475,5.0,-12.38,1.0,0.0838,0.779,0.00539,0.34,0.312,78.992,audio_features,0pw3p4gf5homOkvOGOJulF,spotify:track:0pw3p4gf5homOkvOGOJulF,https://api.spotify.com/v1/tracks/0pw3p4gf5homOkvOGOJulF,https://api.spotify.com/v1/audio-analysis/0pw3p4gf5homOkvOGOJulF,310073.0,4.0,sad
Mujh Mein Tu,48,2019-11-12 07:40:30+00:00,2013.0,['Keerthi Sagathia'],0.591,0.519,0.0,-6.678,1.0,0.0299,0.343,1.52e-06,0.103,0.276,130.052,audio_features,4M36kNFgfTRfssVd7EsAmA,spotify:track:4M36kNFgfTRfssVd7EsAmA,https://api.spotify.com/v1/tracks/4M36kNFgfTRfssVd7EsAmA,https://api.spotify.com/v1/audio-analysis/4M36kNFgfTRfssVd7EsAmA,263278.0,4.0,sad
Aaoge Jab Tum,64,2019-11-12 07:40:41+00:00,2007.0,['Rashid Khan'],0.645,0.459,6.0,-9.484,1.0,0.0296,0.185,0.0,0.132,0.379,119.987,audio_features,3fWMFwaJil8fD14JCgwbcL,spotify:track:3fWMFwaJil8fD14JCgwbcL,https://api.spotify.com/v1/tracks/3fWMFwaJil8fD14JCgwbcL,https://api.spotify.com/v1/audio-analysis/3fWMFwaJil8fD14JCgwbcL,355066.0,4.0,sad
Hamari Adhuri Kahani (Title Track),73,2019-11-12 07:43:00+00:00,2015.0,"['Jeet Gannguli', 'Arijit Singh']",0.223,0.359,0.0,-7.569,1.0,0.0312,0.845,0.0,0.133,0.193,73.059,audio_features,3HiobOOpSpMsi95WBKPBYk,spotify:track:3HiobOOpSpMsi95WBKPBYk,https://api.spotify.com/v1/tracks/3HiobOOpSpMsi95WBKPBYk,https://api.spotify.com/v1/audio-analysis/3HiobOOpSpMsi95WBKPBYk,398799.0,4.0,sad
Saaiyaan,66,2019-11-12 07:43:55+00:00,2012.0,"['Salim–Sulaiman', 'Rahat Fateh Ali Khan']",0.491,0.556,5.0,-6.023,1.0,0.0273,0.701,1.46e-06,0.0849,0.413,100.008,audio_features,4lSs8Q2cYcrEy2aps8MPgx,spotify:track:4lSs8Q2cYcrEy2aps8MPgx,https://api.spotify.com/v1/tracks/4lSs8Q2cYcrEy2aps8MPgx,https://api.spotify.com/v1/audio-analysis/4lSs8Q2cYcrEy2aps8MPgx,210133.0,1.0,sad
Main Yahan Tu Wahan,40,2019-11-12 07:45:06+00:00,2003.0,"['Amitabh Bachchan', 'Alka Yagnik']",0.299,0.275,2.0,-14.723,1.0,0.0358,0.23,3.26e-05,0.115,0.199,86.597,audio_features,4NiK177PXs2LeK5PEvjk95,spotify:track:4NiK177PXs2LeK5PEvjk95,https://api.spotify.com/v1/tracks/4NiK177PXs2LeK5PEvjk95,https://api.spotify.com/v1/audio-analysis/4NiK177PXs2LeK5PEvjk95,423693.0,4.0,sad
Hasi - Female Version,68,2019-11-12 07:49:16+00:00,2015.0,"['Ami Mishra', 'Shreya Ghoshal', 'Kunaal Vermaa']",0.52,0.485,4.0,-6.438,0.0,0.0269,0.927,0.000466,0.159,0.407,143.901,audio_features,1cmZbGkCEVVAck2MsWpPYQ,spotify:track:1cmZbGkCEVVAck2MsWpPYQ,https://api.spotify.com/v1/tracks/1cmZbGkCEVVAck2MsWpPYQ,https://api.spotify.com/v1/audio-analysis/1cmZbGkCEVVAck2MsWpPYQ,192187.0,4.0,sad
Samjhawan,67,2019-11-12 18:23:42+00:00,2014.0,"['Jawad Ahmad', 'Shaarib Toshi', 'Arijit Singh', 'Shreya Ghoshal']",0.651,0.482,4.0,-8.666,1.0,0.0281,0.293,0.0,0.0811,0.517,106.993,audio_features,0rk2X5TAhraBC5aCIXK2Rq,spotify:track:0rk2X5TAhraBC5aCIXK2Rq,https://api.spotify.com/v1/tracks/0rk2X5TAhraBC5aCIXK2Rq,https://api.spotify.com/v1/audio-analysis/0rk2X5TAhraBC5aCIXK2Rq,269185.0,4.0,sad
Kal Ho Naa Ho,66,2019-11-20 22:21:28+00:00,2003.0,"['Shankar-Ehsaan-Loy', 'Sonu Nigam']",0.532,0.529,0.0,-8.402,1.0,0.0352,0.334,0.000144,0.078,0.295,81.989,audio_features,251PNRmJU9KcUnFQAB5t6I,spotify:track:251PNRmJU9KcUnFQAB5t6I,https://api.spotify.com/v1/tracks/251PNRmJU9KcUnFQAB5t6I,https://api.spotify.com/v1/audio-analysis/251PNRmJU9KcUnFQAB5t6I,321240.0,4.0,sad
"Bulleya (From ""Ae Dil Hai Mushkil"")",69,2019-12-09 00:05:22+00:00,2016.0,"['Pritam', 'Amit Mishra', 'Shilpa Rao']",0.552,0.769,2.0,-4.504,0.0,0.0465,0.497,0.0,0.112,0.702,86.957,audio_features,0Bz7dfqPY4JOGZO3O1j8Wh,spotify:track:0Bz7dfqPY4JOGZO3O1j8Wh,https://api.spotify.com/v1/tracks/0Bz7dfqPY4JOGZO3O1j8Wh,https://api.spotify.com/v1/audio-analysis/0Bz7dfqPY4JOGZO3O1j8Wh,348966.0,4.0,sad
Baarish Lete Aana,0,2019-12-15 20:04:10+00:00,2018.0,['Darshan Raval'],0.537,0.351,2.0,-8.937,1.0,0.0248,0.839,0.0,0.108,0.315,67.018,audio_features,1TEV1XrPtV617Y4Po50P5e,spotify:track:1TEV1XrPtV617Y4Po50P5e,https://api.spotify.com/v1/tracks/1TEV1XrPtV617Y4Po50P5e,https://api.spotify.com/v1/audio-analysis/1TEV1XrPtV617Y4Po50P5e,213500.0,4.0,sad
"Phir Le Aya Dil (From ""Barfi!"") - Reprise",39,2019-12-28 15:24:26+00:00,2016.0,"['Pritam', 'Arijit Singh']",0.231,0.545,7.0,-8.92,1.0,0.0358,0.838,3.5e-06,0.0961,0.325,77.727,audio_features,1v44B665HjeVZiBMtT4TZT,spotify:track:1v44B665HjeVZiBMtT4TZT,https://api.spotify.com/v1/tracks/1v44B665HjeVZiBMtT4TZT,https://api.spotify.com/v1/audio-analysis/1v44B665HjeVZiBMtT4TZT,305613.0,4.0,sad
"Nai Lagda (From ""Notebook"")",61,2020-02-12 17:39:51+00:00,2019.0,"['Vishal Mishra', 'Asees Kaur']",0.514,0.548,2.0,-7.145,1.0,0.0381,0.669,0.0,0.0849,0.383,153.794,audio_features,5NdVbWjNxxzv3SMxtINLu2,spotify:track:5NdVbWjNxxzv3SMxtINLu2,https://api.spotify.com/v1/tracks/5NdVbWjNxxzv3SMxtINLu2,https://api.spotify.com/v1/audio-analysis/5NdVbWjNxxzv3SMxtINLu2,287107.0,4.0,sad
Yeh Kaisi Jagah,53,2020-02-13 14:07:04+00:00,2015.0,"['Jeet Gannguli', 'Deepali Sathe']",0.452,0.533,0.0,-6.044,0.0,0.0293,0.883,0.000105,0.1,0.392,135.18,audio_features,4atChTS0bpYrvYveHeoWMP,spotify:track:4atChTS0bpYrvYveHeoWMP,https://api.spotify.com/v1/tracks/4atChTS0bpYrvYveHeoWMP,https://api.spotify.com/v1/audio-analysis/4atChTS0bpYrvYveHeoWMP,282106.0,4.0,sad
Woh Baarishein,44,2020-02-13 14:07:29+00:00,2019.0,['Arjun Kanungo'],0.287,0.297,1.0,-10.424,1.0,0.0301,0.766,5.36e-06,0.299,0.332,135.863,audio_features,3RFNUexrtXExkzTEiJ0eBh,spotify:track:3RFNUexrtXExkzTEiJ0eBh,https://api.spotify.com/v1/tracks/3RFNUexrtXExkzTEiJ0eBh,https://api.spotify.com/v1/audio-analysis/3RFNUexrtXExkzTEiJ0eBh,232866.0,4.0,sad
Bhula Diya,0,2020-02-14 14:55:27+00:00,2019.0,['Darshan Raval'],0.331,0.465,0.0,-5.954,1.0,0.0397,0.556,0.0,0.356,0.11,136.193,audio_features,23Sw6Z8SSco0uJgfZNh4q5,spotify:track:23Sw6Z8SSco0uJgfZNh4q5,https://api.spotify.com/v1/tracks/23Sw6Z8SSco0uJgfZNh4q5,https://api.spotify.com/v1/audio-analysis/23Sw6Z8SSco0uJgfZNh4q5,217941.0,4.0,sad
Song: Hamesha Tumko Chaha,36,2020-02-14 15:02:53+00:00,2002.0,"['Kavita Krishnamurthy', 'Udit Narayan']",0.63,0.622,4.0,-7.105,0.0,0.0515,0.529,0.0,0.521,0.515,140.003,audio_features,7508E9guaBFcipYVJTECBV,spotify:track:7508E9guaBFcipYVJTECBV,https://api.spotify.com/v1/tracks/7508E9guaBFcipYVJTECBV,https://api.spotify.com/v1/audio-analysis/7508E9guaBFcipYVJTECBV,266200.0,4.0,sad
"Maana Ke Hum Yaar Nahin (From ""Meri Pyaari Bindu"")",0,2020-02-14 15:03:08+00:00,2017.0,"['Sachin-Jigar', 'Parineeti Chopra']",0.528,0.37,8.0,-9.382,1.0,0.0249,0.823,0.0,0.139,0.345,90.92,audio_features,3tKGNet1OUJSx25Zu9Yqn5,spotify:track:3tKGNet1OUJSx25Zu9Yqn5,https://api.spotify.com/v1/tracks/3tKGNet1OUJSx25Zu9Yqn5,https://api.spotify.com/v1/audio-analysis/3tKGNet1OUJSx25Zu9Yqn5,264673.0,4.0,sad
,0,2020-02-17 13:35:36+00:00,0.0,[''],0.481,0.392,4.0,-8.2,1.0,0.0246,0.478,0.0,0.122,0.257,91.796,audio_features,6pzlnyHTVYi5FOmrgOmC95,spotify:track:6pzlnyHTVYi5FOmrgOmC95,https://api.spotify.com/v1/tracks/6pzlnyHTVYi5FOmrgOmC95,https://api.spotify.com/v1/audio-analysis/6pzlnyHTVYi5FOmrgOmC95,238370.0,4.0,sad
